barcode	gene_id	raw_count	scaled_estimate	transcript_id
TCGA-A6-5659-01A-01R-1653-07	LIMA1|51474	3931.0	3.7945211237672e-05	uc001rwg.3,uc001rwh.3,uc001rwi.3,uc001rwj.3,uc001rwk.3,uc010smr.1,uc010sms.1
TCGA-A6-5659-01A-01R-1653-07	LIMCH1|22998	529.0	3.70443081302933e-06	uc003gvt.1,uc003gvu.3,uc003gvv.3,uc003gvw.3,uc003gvx.3,uc003gvy.3,uc003gvz.3,uc003gwa.3,uc003gwb.1,uc003gwc.3,uc003gwd.3,uc003gwe.3,uc010ifv.2,uc011byu.1,uc011byv.1,uc011byw.1
TCGA-A6-5659-01A-01R-1653-07	LIMD1|8994	2111.24	1.15584207889445e-05	uc003coq.2
TCGA-A6-5659-01A-01R-1653-07	LIMD2|80774	207.77	2.28090946813538e-06	uc002jbj.3,uc002jbk.3,uc002jbl.3
TCGA-A6-5659-01A-01R-1653-07	LIME1|54923	685.98	2.21650928449111e-05	uc002ygp.3,uc011abi.1
TCGA-A6-5659-01A-01R-1653-07	LIMK1|3984	3196.0	3.49448228905699e-05	uc003uaa.1,uc003uab.2,uc003uac.1,uc010lbl.1
TCGA-A6-5659-01A-01R-1653-07	LIMK2|3985	3101.0	3.34247306776899e-05	uc003akg.2,uc003akh.2,uc003aki.2,uc003akj.2,uc003akk.2,uc011aln.1
TCGA-A6-5659-01A-01R-1653-07	LIMS1|3987	828.0	1.9819100245137e-05	uc002tef.2,uc002teg.2,uc002teh.2,uc002tei.2,uc002tej.2,uc002tek.3
TCGA-A6-5659-01A-01R-1653-07	LIMS2|55679	687.0	1.40797954458087e-05	uc002tou.2,uc002tov.2,uc002tow.2,uc002tox.2,uc002toy.2,uc002toz.2,uc002tpa.2,uc002tpb.2,uc010fmb.2,uc010yzm.1
TCGA-A6-5659-01A-01R-1653-07	LIMS3-LOC440895|100271835	24.26	5.5890437890301e-07	uc002tfg.3,uc002tft.1,uc010fjq.2,uc010fjs.2,uc010fjz.2,uc010fka.1,uc010yww.1
TCGA-A6-5659-01A-01R-1653-07	LIMS3|96626	5.74	1.9247835492141e-07	uc002tff.2,uc002tfw.2
TCGA-A6-5659-01A-01R-1653-07	LIN28A|79727	0.0	0	uc001bmi.1,uc001bmj.2
TCGA-A6-5659-01A-01R-1653-07	LIN28B|389421	0.0	0	uc003pqv.1,uc010kda.1
TCGA-A6-5659-01A-01R-1653-07	LIN37|55957	245.65	1.15194024879667e-05	uc002obm.2
TCGA-A6-5659-01A-01R-1653-07	LIN52|91750	336.0	6.9617684841331e-06	uc001xpp.2,uc010asb.2
TCGA-A6-5659-01A-01R-1653-07	LIN54|132660	889.0	5.45331989431362e-06	uc003hnx.3,uc003hny.3,uc003hnz.3,uc010ijt.2,uc010iju.2,uc010ijv.2
TCGA-A6-5659-01A-01R-1653-07	LIN7A|8825	113.0	3.6167743767916e-06	uc001szj.1,uc001szk.1
TCGA-A6-5659-01A-01R-1653-07	LIN7B|64130	120.0	7.06702982211185e-06	uc002pmp.2
TCGA-A6-5659-01A-01R-1653-07	LIN7C|55327	1366.0	9.78525252016151e-06	uc001mrl.2,uc009yii.2
TCGA-A6-5659-01A-01R-1653-07	LIN9|286826	445.0	4.98536236992856e-06	uc001hqa.2,uc001hqb.2,uc001hqc.2,uc009xel.1
TCGA-A6-5659-01A-01R-1653-07	LINGO1|84894	103.0	1.25236723188679e-06	uc002bct.1,uc002bcu.1
TCGA-A6-5659-01A-01R-1653-07	LINGO2|158038	2.0	3.10631699871154e-08	uc003zqu.1,uc003zqv.1,uc010mjf.1
TCGA-A6-5659-01A-01R-1653-07	LINGO3|645191	22.0	3.77928444791569e-07	uc010dsx.1
TCGA-A6-5659-01A-01R-1653-07	LINGO4|339398	0.0	0	uc001ezf.1
TCGA-A6-5659-01A-01R-1653-07	LINS1|55180	342.0	5.37972572234255e-06	uc002bwd.2,uc002bwe.2,uc002bwf.2,uc002bwg.2,uc002bwh.2,uc002bwi.2,uc010usa.1
TCGA-A6-5659-01A-01R-1653-07	LIPA|3988	3945.0	5.93838506095991e-05	uc001kga.3,uc001kgb.3,uc001kgc.3,uc009xtq.2,uc009xtr.1,uc010qnf.1
TCGA-A6-5659-01A-01R-1653-07	LIPC|3990	7.0	1.66331392046379e-07	uc002afa.1,uc010bfz.1,uc010bga.1,uc010bgb.1,uc010ugy.1
TCGA-A6-5659-01A-01R-1653-07	LIPE|3991	413.0	4.97152812276625e-06	uc002otr.2,uc002ots.1
TCGA-A6-5659-01A-01R-1653-07	LIPF|8513	2.0	5.09631476489143e-08	uc001kfg.1,uc001kfh.1,uc009xtk.2,uc010qmt.1,uc010qmu.1
TCGA-A6-5659-01A-01R-1653-07	LIPG|9388	1225.0	1.05121339508577e-05	uc002ldu.1,uc002ldv.2,uc010xdh.1
TCGA-A6-5659-01A-01R-1653-07	LIPH|200879	1214.0	1.77495745341172e-05	uc003fpm.2,uc010hyh.2
TCGA-A6-5659-01A-01R-1653-07	LIPI|149998	0.0	0	uc002yjm.2,uc010gkw.1
TCGA-A6-5659-01A-01R-1653-07	LIPJ|142910	0.0	0	uc001kff.2
TCGA-A6-5659-01A-01R-1653-07	LIPK|643414	0.0	0	uc010qmv.1
TCGA-A6-5659-01A-01R-1653-07	LIPM|340654	0.0	0	uc009xtm.1,uc009xtn.1
TCGA-A6-5659-01A-01R-1653-07	LIPN|643418	0.0	0	uc010qmw.1
TCGA-A6-5659-01A-01R-1653-07	LIPT1|51601	215.0	6.37830383055565e-06	uc002szm.3,uc002szn.3,uc002szo.3,uc002szp.3,uc002szq.3
TCGA-A6-5659-01A-01R-1653-07	LIPT2|387787	59.32	2.56544237423051e-06	uc010rrk.1
TCGA-A6-5659-01A-01R-1653-07	LITAF|9516	6840.0	0.000100450730361431	uc002daz.2,uc002dba.2,uc002dbb.2,uc002dbc.2,uc002dbd.2,uc002dbe.3
TCGA-A6-5659-01A-01R-1653-07	LIX1L|128077	485.0	1.01709944923202e-05	uc001enr.2,uc009wiu.1
TCGA-A6-5659-01A-01R-1653-07	LIX1|167410	4.0	3.53268368693164e-08	uc003kmy.3
TCGA-A6-5659-01A-01R-1653-07	LLGL1|3996	929.0	7.6840693178827e-06	uc002gsp.2
TCGA-A6-5659-01A-01R-1653-07	LLGL2|3993	5302.0	7.24595576180414e-05	uc002jog.1,uc002joh.2,uc002joi.2,uc002joj.2,uc010dgf.1,uc010dgg.1,uc010wsd.1
TCGA-A6-5659-01A-01R-1653-07	LLPH|84298	1720.62	5.05466489049171e-05	uc010ssw.1,uc010ssx.1
TCGA-A6-5659-01A-01R-1653-07	LMAN1L|79748	1.0	2.76566890388609e-08	uc002ayt.1,uc010bkd.2,uc010bke.1,uc010ulo.1
TCGA-A6-5659-01A-01R-1653-07	LMAN1|3998	4076.0	2.93299553754835e-05	uc002lhz.2,uc010xek.1
TCGA-A6-5659-01A-01R-1653-07	LMAN2L|81562	1498.0	2.25390269425132e-05	uc002swu.2,uc002swv.2,uc002sww.2,uc010yut.1,uc010yuu.1,uc010yuv.1,uc010yuw.1,uc010yux.1
TCGA-A6-5659-01A-01R-1653-07	LMAN2|10960	6585.0	0.000133726008712341	uc003mgd.2,uc003mge.2
TCGA-A6-5659-01A-01R-1653-07	LMBR1L|55716	728.0	1.22793853919456e-05	uc001rtg.3,uc001rth.3,uc001rti.3,uc001rtj.1,uc009zld.1,uc009zle.1,uc010smf.1
TCGA-A6-5659-01A-01R-1653-07	LMBR1|64327	4908.0	3.52737514610457e-05	uc003wmv.3,uc003wmw.3,uc003wmx.3,uc010lqn.2,uc010lqo.2,uc011kvx.1
TCGA-A6-5659-01A-01R-1653-07	LMBRD1|55788	2735.0	5.4969074871902e-05	uc003pey.2,uc003pez.2,uc003pfa.2,uc003pfb.2,uc010kal.2
TCGA-A6-5659-01A-01R-1653-07	LMBRD2|92255	258.0	2.82326174493813e-06	uc003jkb.1
TCGA-A6-5659-01A-01R-1653-07	LMCD1|29995	1060.0	2.30774090812174e-05	uc003bqq.2,uc011atd.1,uc011ate.1,uc011atf.1
TCGA-A6-5659-01A-01R-1653-07	LMF1|64788	407.0	7.00078557351616e-06	uc002ckj.2,uc002ckk.2,uc010brg.2,uc010brh.2,uc010bri.2,uc010uuu.1,uc010uuv.1
TCGA-A6-5659-01A-01R-1653-07	LMF2|91289	1750.0	2.41477595737211e-05	uc003blo.2,uc003blp.2,uc010hba.2
TCGA-A6-5659-01A-01R-1653-07	LMLN|89782	599.0	2.89640496923565e-06	uc003fyt.2,uc003fyu.2,uc010iar.2,uc010ias.2,uc011buo.1
TCGA-A6-5659-01A-01R-1653-07	LMNA|4000	11059.0	0.00017406474114066	uc001fnf.1,uc001fng.2,uc001fnh.2,uc001fni.2,uc001fnj.2,uc001fnk.2,uc009wro.1,uc009wrp.2,uc010pgz.1,uc010pha.1,uc010phb.1
TCGA-A6-5659-01A-01R-1653-07	LMNB1|4001	4359.0	6.46155296593431e-05	uc003kuc.2,uc003kud.1,uc010jdb.1,uc011cxb.1
TCGA-A6-5659-01A-01R-1653-07	LMNB2|84823	11698.0	0.00012200458351621	uc002lvy.2,uc002lwa.1,uc010dtc.1
TCGA-A6-5659-01A-01R-1653-07	LMO1|4004	0.0	0	uc001mgg.1,uc001mgh.1,uc009yfo.1
TCGA-A6-5659-01A-01R-1653-07	LMO2|4005	177.0	4.30220218256621e-06	uc001mvc.2,uc001mvd.2,uc001mve.2,uc010rel.1,uc010rem.1
TCGA-A6-5659-01A-01R-1653-07	LMO3|55885	300.0	3.0142486077427e-06	uc001rdj.1,uc001rdk.1,uc001rdl.1,uc001rdm.1,uc001rdn.1,uc001rdo.1,uc001rdp.1,uc009zii.1,uc009zij.1,uc009zik.1,uc010shy.1,uc010shz.1
TCGA-A6-5659-01A-01R-1653-07	LMO4|8543	1044.0	6.74798498990936e-06	uc001dmi.2,uc001dmj.2
TCGA-A6-5659-01A-01R-1653-07	LMO7|4008	9935.0	6.39447463046902e-05	uc001vjt.1,uc001vju.1,uc001vjv.2,uc001vjw.1,uc001vjx.1,uc010thv.1,uc010thw.1
TCGA-A6-5659-01A-01R-1653-07	LMOD1|25802	2149.0	1.9006900763574e-05	uc001gxb.2,uc010ppu.1
TCGA-A6-5659-01A-01R-1653-07	LMOD2|442721	1.0	1.70121788046604e-08	uc003vky.2
TCGA-A6-5659-01A-01R-1653-07	LMOD3|56203	37.0	3.2343502055785e-07	uc003dns.2,uc003dnt.2
TCGA-A6-5659-01A-01R-1653-07	LMTK2|22853	1563.0	9.63318734606937e-06	uc003upd.1
TCGA-A6-5659-01A-01R-1653-07	LMTK3|114783	533.0	3.71911862000634e-06	uc002pjk.2
TCGA-A6-5659-01A-01R-1653-07	LMX1A|4009	0.0	0	uc001gcw.1,uc001gcx.1,uc001gcy.1,uc001gcz.1
TCGA-A6-5659-01A-01R-1653-07	LMX1B|4010	0.0	0	uc004bqi.2,uc004bqj.2,uc011maa.1
TCGA-A6-5659-01A-01R-1653-07	LNP1|348801	69.02	1.13544286544286e-06	uc003dtx.3,uc003dty.3,uc011bhb.1
TCGA-A6-5659-01A-01R-1653-07	LNPEP|4012	329.7	2.62243267137673e-06	uc003kmv.1,uc003kmw.1
TCGA-A6-5659-01A-01R-1653-07	LNX1|84708	1143.0	1.31956916705557e-05	uc003haf.3,uc003hag.3,uc003hah.3
TCGA-A6-5659-01A-01R-1653-07	LNX2|222484	2997.0	2.19065025906817e-05	uc001url.3,uc001urm.1
TCGA-A6-5659-01A-01R-1653-07	LOC100009676|100009676	219.87	2.82795595325289e-06	uc003dvg.2
TCGA-A6-5659-01A-01R-1653-07	LOC100101266|100101266	12.0	3.75088595743201e-07	uc010edb.1
TCGA-A6-5659-01A-01R-1653-07	LOC100101938|100101938	0.0	0	uc010tck.1
TCGA-A6-5659-01A-01R-1653-07	LOC100124692|100124692	856.0	8.52562316398618e-06	uc003vxa.2
TCGA-A6-5659-01A-01R-1653-07	LOC100125556|100125556	168.53	3.51626669582832e-06	uc003eid.3,uc003eie.3,uc003eif.3
TCGA-A6-5659-01A-01R-1653-07	LOC100126784|100126784	12.24	1.17434938062309e-07	uc010rdl.1
TCGA-A6-5659-01A-01R-1653-07	LOC100127888|100127888	404.33	1.09287533313069e-05	uc002ydd.2
TCGA-A6-5659-01A-01R-1653-07	LOC100128023|100128023	0.0	0	uc011bss.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128076|100128076	0.0	0	uc004aro.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128164|100128164	2.0	1.1425517473313e-08	uc003fgf.2,uc011bpp.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128191|100128191	184.1	2.06744070541955e-06	uc001tfg.2
TCGA-A6-5659-01A-01R-1653-07	LOC100128239|100128239	10.0	1.58037270287112e-07	uc001qha.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128288|100128288	17.0	2.92186022354051e-07	uc010vux.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128292|100128292	18.0	2.12586449530905e-07	uc010qln.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128542|100128542	6.0	6.74401313453042e-07	uc011kuw.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128554|100128554	0.0	0	uc001uhj.2,uc009zyj.1,uc010tbf.1,uc010tbg.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128573|100128573	2.0	1.98759278303145e-07	uc010xjn.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128640|100128640	52.0	7.46816803860279e-07	uc003cie.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128675|100128675	0.0	0	uc002nxu.2,uc010xsi.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128788|100128788	16.0	4.36870072226605e-07	uc002crh.1,uc002cri.1,uc010uwg.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128811|100128811	0.0	0	uc010qde.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128822|100128822	626.0	1.69479063192168e-05	uc011kvo.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128842|100128842	25.0	2.50566413892275e-07	uc010nyh.1
TCGA-A6-5659-01A-01R-1653-07	LOC100128977|100128977	0.0	0	uc010wjz.1
TCGA-A6-5659-01A-01R-1653-07	LOC100129034|100129034	3832.85	2.31608875583818e-05	uc010mwl.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129055|100129055	0.0	0	uc001izn.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129066|100129066	3.0	4.98920196866334e-08	uc004aqs.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129387|100129387	157.21	1.42525937899885e-06	uc001zyh.3,uc001zyi.2,uc001zyj.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129534|100129534	34.0	5.50625273685293e-07	uc001ajc.3
TCGA-A6-5659-01A-01R-1653-07	LOC100129550|100129550	196.0	1.14438422123467e-06	uc010hrn.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129637|100129637	804.05	3.98293412838512e-06	uc002fke.2,uc002fkg.2
TCGA-A6-5659-01A-01R-1653-07	LOC100129716|100129716	5.0	7.21196804950028e-08	uc003kka.3
TCGA-A6-5659-01A-01R-1653-07	LOC100129726|100129726	3.0	6.86830357688121e-08	uc010ynx.1
TCGA-A6-5659-01A-01R-1653-07	LOC100129935|100129935	0.0	0	uc002omc.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130015|100130015	31.82	9.11382808659766e-07	uc002fql.2,uc010cjd.2
TCGA-A6-5659-01A-01R-1653-07	LOC100130093|100130093	78.77	1.25941961705018e-06	uc001hqx.3,uc001hqy.3
TCGA-A6-5659-01A-01R-1653-07	LOC100130148|100130148	1.0	1.18020048267548e-08	uc002ijw.2
TCGA-A6-5659-01A-01R-1653-07	LOC100130238|100130238	32.0	2.89431794123662e-07	uc010tbp.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130264|100130264	1.0	2.08359764800041e-08	uc010zsd.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130274|100130274	0.0	0	uc011lkr.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130331|100130331	44.0	5.0018405049914e-07	uc010pyc.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130386|100130386	0.0	0	uc010tkg.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130522|100130522	1.0	1.13215404815624e-08	uc002lnx.2,uc010xfn.1,uc010xfo.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130557|100130557	54.5	6.07331215661571e-07	uc010ojl.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130581|100130581	115.0	1.89196224000039e-06	uc010czf.2,uc010wib.1,uc010wic.1,uc010wid.1,uc010wie.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130691|100130691	16.42	5.57515187897573e-07	uc002ulj.1,uc002ulk.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130776|100130776	373.48	9.28296758920612e-06	uc001sps.3
TCGA-A6-5659-01A-01R-1653-07	LOC100130872|100130872	347.0	3.00253120182852e-06	uc003gcp.2,uc003gcr.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130932|100130932	181.0	8.12252495863569e-06	uc010xnq.1
TCGA-A6-5659-01A-01R-1653-07	LOC100130933|100130933	68.0	3.55322996039942e-06	uc002joy.2
TCGA-A6-5659-01A-01R-1653-07	LOC100130987|100130987	19.0	9.5685923770367e-07	uc010rpo.1
TCGA-A6-5659-01A-01R-1653-07	LOC100131193|100131193	38.0	5.76783801251179e-07	uc004cjg.1
TCGA-A6-5659-01A-01R-1653-07	LOC100131434|100131434	29.61	6.72531553395358e-07	uc010nsw.1,uc010nsx.1,uc011mxk.1,uc011mxl.1
TCGA-A6-5659-01A-01R-1653-07	LOC100131496|100131496	9.0	1.4547136929662e-07	uc010zyb.1
TCGA-A6-5659-01A-01R-1653-07	LOC100131551|100131551	3.0	4.5103841211195e-08	uc003ftr.2,uc011bsu.1
TCGA-A6-5659-01A-01R-1653-07	LOC100131691|100131691	48.24	6.7686407562289e-07	uc002qtm.2
TCGA-A6-5659-01A-01R-1653-07	LOC100131726|100131726	0.0	0	uc003yqa.1,uc003yqb.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132111|100132111	6.0	3.49649820087362e-07	uc010pdr.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132215|100132215	12.02	2.18112436646733e-07	uc002scc.3
TCGA-A6-5659-01A-01R-1653-07	LOC100132247|100132247	606.0	7.30854641162172e-06	uc010bxg.2,uc010bxi.2,uc010bxk.2,uc010vbv.1,uc010vbw.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132287|100132287	427.0	3.71307903053402e-06	uc001aau.2,uc001aav.3,uc003mns.2,uc009vjk.2,uc010jlv.2,uc010jlw.2
TCGA-A6-5659-01A-01R-1653-07	LOC100132288|100132288	470.0	1.21058776324258e-05	uc002zka.1,uc010gqn.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132354|100132354	72.0	1.14765108589503e-06	uc011dvm.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132707|100132707	116.95	2.99070154036391e-06	uc003wln.2,uc003wlo.2,uc011kvr.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132724|100132724	14.0	2.07864729117783e-07	uc010ufl.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132831|100132831	3.0	5.58479475288142e-08	uc011mkp.1
TCGA-A6-5659-01A-01R-1653-07	LOC100132832|100132832	6.95	1.08174856223143e-07	uc003ufy.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133050|100133050	1.0	6.49671929087717e-08	uc011cuw.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133161|100133161	38.0	2.86541780346784e-07	uc001lnw.2,uc001lnx.3,uc009ybr.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133308|100133308	0.0	0	uc001jby.2,uc001jbz.2,uc009xmq.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133331|100133331	199.38	1.45883505710644e-06	uc001abe.3,uc002khh.2,uc009vjm.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133469|100133469	0.0	0	uc001ysy.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133545|100133545	409.0	7.9556576183591e-06	uc010qxh.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133612|100133612	75.0	2.35366473950034e-06	uc001alg.2,uc001alh.3,uc010nzo.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133669|100133669	1.0	6.48409912083826e-08	uc003yxl.3,uc011ljz.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133893|100133893	2.0	7.35348353069886e-08	uc010sjs.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133920|100133920	0.0	0	uc004afv.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133957|100133957	40.73	2.35348528703909e-06	uc011mls.1,uc011mlt.1
TCGA-A6-5659-01A-01R-1653-07	LOC100133985|100133985	31.0	2.18862450405766e-06	uc002sgg.2
TCGA-A6-5659-01A-01R-1653-07	LOC100133991|100133991	63.0	2.84061439951278e-06	uc002iit.3,uc010dah.2,uc010dai.2
TCGA-A6-5659-01A-01R-1653-07	LOC100134229|100134229	1473.0	2.242915959384e-05	uc011kqy.1
TCGA-A6-5659-01A-01R-1653-07	LOC100134259|100134259	8.0	2.61062497319593e-07	uc002rvi.3,uc002rvj.1
TCGA-A6-5659-01A-01R-1653-07	LOC100134368|100134368	3.0	7.23563243732995e-08	uc002cgw.1
TCGA-A6-5659-01A-01R-1653-07	LOC100134713|100134713	62.02	1.41709835632819e-06	uc011krf.1
TCGA-A6-5659-01A-01R-1653-07	LOC100134868|100134868	23.0	5.64108834674341e-07	uc002wvg.3,uc002wvh.3
TCGA-A6-5659-01A-01R-1653-07	LOC100144603|100144603	25.0	1.90609914041289e-06	uc003bmw.3
TCGA-A6-5659-01A-01R-1653-07	LOC100144604|100144604	0.0	0	uc002brd.2
TCGA-A6-5659-01A-01R-1653-07	LOC100169752|100169752	0.0	0	uc001lii.2
TCGA-A6-5659-01A-01R-1653-07	LOC100170939|100170939	44.0	1.420171076835e-06	uc003jyk.2,uc003jyl.2,uc003jyo.1,uc003jyp.1,uc003jys.2,uc010ixu.2,uc011crn.1
TCGA-A6-5659-01A-01R-1653-07	LOC100188947|100188947	6.0	2.39898982493698e-07	uc010qnl.1
TCGA-A6-5659-01A-01R-1653-07	LOC100188949|100188949	6.0	1.43058375971861e-07	uc001usu.2
TCGA-A6-5659-01A-01R-1653-07	LOC100189589|100189589	3.0	5.11669545890331e-08	uc002skz.2
TCGA-A6-5659-01A-01R-1653-07	LOC100190938|100190938	24.0	3.23216857099566e-07	uc002ibd.1,uc002ibe.3,uc002ibf.3
TCGA-A6-5659-01A-01R-1653-07	LOC100190939|100190939	491.0	1.80028251519647e-05	uc001vac.2,uc001vae.2,uc010tfr.1
TCGA-A6-5659-01A-01R-1653-07	LOC100190940|100190940	1494.0	1.49245434138278e-05	uc010tbi.1
TCGA-A6-5659-01A-01R-1653-07	LOC100190986|100190986	134.0	1.99399814775658e-06	uc002diy.3
TCGA-A6-5659-01A-01R-1653-07	LOC100192378|100192378	5.0	1.09657089561975e-07	uc003yas.3
TCGA-A6-5659-01A-01R-1653-07	LOC100192379|100192379	0.0	0	uc011cgk.1
TCGA-A6-5659-01A-01R-1653-07	LOC100192426|100192426	0.0	0	uc010wzm.1
TCGA-A6-5659-01A-01R-1653-07	LOC100216001|100216001	2.0	5.53592565600341e-08	uc001ihe.3,uc001ihf.3
TCGA-A6-5659-01A-01R-1653-07	LOC100216545|100216545	244.0	2.3860498297369e-06	uc003vck.2
TCGA-A6-5659-01A-01R-1653-07	LOC100233209|100233209	8.0	1.15341636112706e-07	uc001rpp.2
TCGA-A6-5659-01A-01R-1653-07	LOC100240726|100240726	0.0	0	uc010zxt.1
TCGA-A6-5659-01A-01R-1653-07	LOC100240734|100240734	0.0	0	uc010sos.1
TCGA-A6-5659-01A-01R-1653-07	LOC100240735|100240735	4.0	1.86265924932595e-07	uc010sor.1
TCGA-A6-5659-01A-01R-1653-07	LOC100268168|100268168	8.0	2.14986024480706e-07	uc011dfb.1,uc011dfc.1
TCGA-A6-5659-01A-01R-1653-07	LOC100270710|100270710	405.44	2.71324986452096e-05	uc010qoz.1
TCGA-A6-5659-01A-01R-1653-07	LOC100270746|100270746	105.0	4.65561891454623e-06	uc011dks.1
TCGA-A6-5659-01A-01R-1653-07	LOC100270804|100270804	49.0	8.94225305946215e-07	uc010zsc.1
TCGA-A6-5659-01A-01R-1653-07	LOC100271722|100271722	48.0	1.12754953171056e-06	uc011aqv.1
TCGA-A6-5659-01A-01R-1653-07	LOC100271831|100271831	55.78	8.96817550145545e-06	uc010vei.1
TCGA-A6-5659-01A-01R-1653-07	LOC100271832|100271832	1.0	2.77717670404565e-08	uc002ror.2
TCGA-A6-5659-01A-01R-1653-07	LOC100271836|100271836	818.09	9.27044089831527e-06	uc002diu.1,uc002diz.1,uc002dja.2,uc002djb.2,uc002djc.2
TCGA-A6-5659-01A-01R-1653-07	LOC100272146|100272146	223.0	2.45880505913193e-06	uc010wks.1
TCGA-A6-5659-01A-01R-1653-07	LOC100272216|100272216	5.0	8.96300078786396e-08	uc003jxe.2
TCGA-A6-5659-01A-01R-1653-07	LOC100272217|100272217	47.0	8.02025519242572e-07	uc011mby.1
TCGA-A6-5659-01A-01R-1653-07	LOC100272228|100272228	50.0	6.83353669325998e-07	uc004fea.2,uc004feb.2,uc004fec.1,uc004fed.1
TCGA-A6-5659-01A-01R-1653-07	LOC100286793|100286793	186.0	5.76168071422805e-06	uc001ejp.3,uc001ejr.3,uc009whx.2,uc009why.2
TCGA-A6-5659-01A-01R-1653-07	LOC100286844|100286844	36.84	5.15239280057319e-07	uc001rvg.2,uc010smm.1,uc010smn.1
TCGA-A6-5659-01A-01R-1653-07	LOC100287227|100287227	9.0	1.27717754407914e-07	uc011boq.1
TCGA-A6-5659-01A-01R-1653-07	LOC100287704|100287704	0.0	0	uc011kdk.1
TCGA-A6-5659-01A-01R-1653-07	LOC100287718|100287718	0.0	0	uc011dwf.1
TCGA-A6-5659-01A-01R-1653-07	LOC100288778|100288778	1167.03	3.73971768764768e-05	uc010scy.1,uc010scz.1,uc010sdb.1,uc010sdc.1,uc010sdd.1,uc010sde.1,uc010sdf.1,uc010sdg.1,uc010sdh.1
TCGA-A6-5659-01A-01R-1653-07	LOC100289341|100289341	79.0	1.56494427426661e-06	uc004clb.3
TCGA-A6-5659-01A-01R-1653-07	LOC100302401|100302401	34.23	5.97702481467654e-07	uc001gln.1,uc001glo.1
TCGA-A6-5659-01A-01R-1653-07	LOC100302640|100302640	0.0	0	uc003dwf.3,uc011bhk.1
TCGA-A6-5659-01A-01R-1653-07	LOC100302650|100302650	29.0	6.58514834724286e-07	uc010ymh.1
TCGA-A6-5659-01A-01R-1653-07	LOC100303728|100303728	37.0	6.88766484564757e-07	uc004ere.1,uc004erg.1
TCGA-A6-5659-01A-01R-1653-07	LOC113230|113230	539.0	1.1291194991423e-05	uc002mxy.2,uc002mxz.2
TCGA-A6-5659-01A-01R-1653-07	LOC115110|115110	264.73	3.78069301807956e-06	uc001ajo.2,uc001ajp.2,uc001ajq.2,uc010nzb.1
TCGA-A6-5659-01A-01R-1653-07	LOC116437|116437	9.0	1.31463225573413e-07	uc001uiw.2
TCGA-A6-5659-01A-01R-1653-07	LOC121838|121838	0.0	0	uc001uzg.2
TCGA-A6-5659-01A-01R-1653-07	LOC121952|121952	5.0	7.85351473193533e-08	uc001vpx.1
TCGA-A6-5659-01A-01R-1653-07	LOC126536|126536	0.0	0	uc002nbw.2,uc002nbz.1,uc002nca.2,uc002ncb.1,uc010xow.1
